,openInterest,symbol,productGroup,productCode,tradingHoursGlobex,url,tradingHoursClearPort,listedContracts,terminationOfTrading,contractUnit,settlementMethod,vendorCodes,floatingPrice,priceLimitOrCircut,productName,settlementProcedures,blockMinimum,clearing,globex,tradingHours,errorFlag,clearedAs,exchange,positionLimits,minimumPriceFluctuation,exchangeRulebook,floor,volume,priceQuotation,clearPort
0,"1,416",NOO,Energy,"CME Globex: NOO
CME ClearPort: NOB
Clearing: NOB",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/naphtha-platts-cargoes-cif-nwe-crack-spread-1000mt-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),???Current year and next 4 consecutive years.,Trading shall cease on the last business day of the contract month.,"8,900 barrels (1,000 metric tons)",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the mid-point of the high and low quotations from the Platts European Marketscan for Naphtha Physical under the heading ""Cargoes CIF NWE Basis ARA"" minus the ICE Brent Crude Oil Futures first nearby contract settlement price for each business day during the contract month (using Non-common pricing).

The settlement price of the first nearby Brent Crude Oil Futures contract month will be used except on the last day of trading for the expiring Brent Crude Oil Futures contract when the settlement price of the second nearby contract month will be used.

For purposes of determining the Floating Price, the Platts Fuel Oil assessment price will be converted each day to U.S. dollars and cents per barrel, rounded to the nearest cent. The conversion factor will be 8.9 barrels per metric ton.",,Naphtha Cargoes CIF NWE (Platts) Crack Spread (1000mt) Futures,,Block Minimum Thresholds,NOB,NOO,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per Barrel,NYMEX 148,-,44,U.S. Dollars and Cents per Barrel,NOB
0,"228,484",NPG,Energy,"CME Globex: NPG
CME ClearPort: NP
Clearing: NP",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/natural-gas-penultimate-swap-financial_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),The current year plus the next twelve calendar years. A new calendar year will be added following the termination of trading in the December contract of the current year.,Trading and posting of transactions shall cease on the business day preceding the termination of trading for the corresponding contract month of the NYMEX (Henry Hub) Natural Gas Futures contract.,"2,500 million British thermal units (mmBtu).",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month will be equal to the Henry Hub Natural Gas Futures contract settlement price for the corresponding contract month on the business day preceding the last trading day for that contract month.,Trading halts and price limits for this contract are subject to the provisions governing Special Price Fluctuation Limits for Henry Hub Natural Gas Futures set forth in Chapter 220.,Henry Hub Natural Gas Penultimate Financial Futures,"Delivery under the NYMEX Henry Hub Natural Gas Penultimate Swap contract shall be by cash settlement. Final settlement, following termination of trading for a contract month, will be based on the Floating Price. The final settlement price will be the Floating Price calculated for each contract month.

Henry Hub Penultimate NP Futures Settlement Procedures",Block Minimum Thresholds,NP,NPG,,,Futures,NYMEX,NYMEX Position Limits,CME ClearPort:,NYMEX 529,-,"1,360",U.S. dollars and cents per mmBtu,NP
0,"292,823",NQ,Equities,"CME Globex: NQ
CME ClearPort: NQ
Clearing: NQ
BTIC: NQT",,http://www.cmegroup.com/trading/equity-index/us-index/e-mini-nasdaq-100_contract_specifications.html,,"Five months in the March Quarterly Cycle (Mar, Jun, Sep, Dec)","Trading can occur up until 9:30 a.m. Eastern Time (ET) on the 3rd Friday of the contract month

BTIC trading terminates at 4:00 p.m. ET on the Thursday before the 3rd Friday of contract month",$20 x NASDAQ-100 Index,Financially Settled,Quote Vendor Symbols Listing,,Price Limits ,E-mini NASDAQ 100 Futures,Settlement Procedures,,NQ,NQ,"CME Globex: Sunday - Friday 6:00 p.m. - 5:00 p.m. Eastern Time (ET) with  trading halt 4:15 p.m. - 4:30 p.m.

BTIC: Sunday - Friday 6:00 p.m. - 4:00 p.m. ET

Clearport: Sunday - Friday 6:00 p.m. - 5:00 p.m. ET",,Futures,CME,CME Position Limits,"Outright: 0.25 Index Points=$5.00
Calendar Spread: 0.05 Index Points=$1.00
BTIC Minimum Price Fluctuation: 0.05 Index Points=$1.00",CME 359,-,"281,072",,NQ
0,788,NQN,Energy,"CME Globex: NQN
CME ClearPort: NQ
Clearing: NQ",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/tennessee-zone-0-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Tennessee Gas Pipeline Co., Texas, zone 0 Index (""Index"") published  in the first regular issue of the contract month minus the NYMEX (Henry Hub) Natural Gas Futures contract final settlement price for the corresponding contract month.",,Tennessee Zone 0 Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,NQ,NQN,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 771,-,0,U.S. dollars and cents per MMBtu,NQ
0,0,NQT,Equities,"CME Globex: NQ
CME ClearPort: NQ
Clearing: NQ
BTIC: NQT",,http://www.cmegroup.com/trading/equity-index/us-index/e-mini-nasdaq-100_contract_specifications.html,,"Five months in the March Quarterly Cycle (Mar, Jun, Sep, Dec)","Trading can occur up until 9:30 a.m. Eastern Time (ET) on the 3rd Friday of the contract month

BTIC trading terminates at 4:00 p.m. ET on the Thursday before the 3rd Friday of contract month",$20 x NASDAQ-100 Index,Financially Settled,Quote Vendor Symbols Listing,,Price Limits ,BTIC E-mini Nasdaq-100 Futures,Settlement Procedures,,NQT,NQT,"CME Globex: Sunday - Friday 6:00 p.m. - 5:00 p.m. Eastern Time (ET) with  trading halt 4:15 p.m. - 4:30 p.m.

BTIC: Sunday - Friday 6:00 p.m. - 4:00 p.m. ET

Clearport: Sunday - Friday 6:00 p.m. - 5:00 p.m. ET",,Futures,CME,CME Position Limits,"Outright: 0.25 Index Points=$5.00
Calendar Spread: 0.05 Index Points=$1.00
BTIC Minimum Price Fluctuation: 0.05 Index Points=$1.00",CME 359,-,0,,NQT
0,"53,078",NR,Energy,"CME Globex: NR
CME ClearPort: NR
Clearing: NR",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/northwest-pipeline-rockies-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),72 consecutive months,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Northwest Pipeline Corp., Rocky Mountains Index (""Index"") published  in the first regular issue of the contract month minus the Henry Hub Natural Gas Futures contract final settlement price for the corresponding contract month.",,Rockies Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,NR,NR,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 524,-,0,U.S. dollars and cents per MMBtu,NR
0,"1,583",NRR,Energy,"CME Globex: NRR
CME ClearPort: NRS
Clearing: NRS",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/electricity/nyiso-rest-of-the-state-capacity-calendar-month-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Monthly contracts listed for the current year and the next 3 calendar years.  Monthly contracts for a new calendar year will be added following the termination of trading in the December contract of the current year.,Trading terminates on the last business day of the month prior to the contract month.,The contract quantity shall be 5 Megawatt Months and is based on the NYISO $/kW-Month capacity price quotation. Transaction sizes for trading in any contract month shall be restricted to whole number multiples of 5 Megawatt Months. Each futures contract shall be valued at the contract quantity multiplied by the settlement price times 1000.,Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be the ※Price ($/kW-M)§ for area labeled as ※NYCA§ (New York Control Area) from the ※Spot Market Auction Results 每 UCAP§, published on the New York Independent System Operator (NYISO) website according to the NYISO ※Event Calendar§ . For settlement of this contract, the prices provided by NYISO will be considered final on the payment date stated in Rule 1105.08 and will not be subject to any further adjustment.",,NYISO Rest of the State Capacity Calendar-Month Futures,"Final settlement under the contract shall be by cash settlement. Final settlement, following termination of trading for a contract month, will be based on the Floating Price. The final settlement price will be the Floating Price calculated for each contract month.",Block Minimum Thresholds,NRS,NRR,,,Futures,NYMEX,NYMEX Position Limits,$0.01 per kW-Month,NYMEX 1105,-,0,U.S. Dollars and Cents per kW-Month.,NRS
0,0,NS,Energy,"CME Globex: NS
CME ClearPort: NS
Clearing: NS",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/socal-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the bidweek price (average) (""Bidweek Price"") for the Southern California Gas Co. Border Avg. found in Platts Inside Ferc (IFERC) Gas Market Report, minus the NYMEX (Henry Hub) Natural Gas Futures contract final settlement price for the corresponding contract month.",,SoCal Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,NS,NS,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 520,-,0,U.S. dollars and cents per MMBtu,NS
0,"7,779",NW,Energy,"CME Globex: NW
CME ClearPort: NW
Clearing: NW",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/waha-texas-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Waha Index (""Index"") published in the first regular issue of the contract month minus the Henry Hub Natural Gas Futures contract final settlement price for the corresponding contract month.",,Waha Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,NW,NW,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 634,-,0,U.S. dollars and cents per MMBtu,NW
0,"13,030",NX,Energy,"CME Globex: NX
CME ClearPort: NX
Clearing: NX",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/texas-eastern-zone-m-3-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing," The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Northeast, Texas Eastern zone M-3 Index (""Index"") published in the first regular issue of the contract month minus the Henry Hub Natural Gas Futures contract final settlement price for the corresponding contract month.",,Texas Eastern Zone M-3 Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,NX,NX,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 621,-,0,U.S. dollars and cents per MMBtu,NX
0,525,NYF,Energy,"CME Globex: NYF
CME ClearPort: NYF
Clearing: NYF",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/new-york-fuel-oil-1pct-vs-european-1pct-fuel-oil-cargoes-fob-nwe-platts-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 consecutive months,Trading shall cease on the last business day of the contract month.,"1,000 U.S. barrels",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts Oilgram Price Report for New York No. 6 1%S Max Fuel (Waterborne Cargo) minus the high and low quotations from Platts European Marketscan for 1% Fuel Oil under the heading ""Cargoes FOB NWE"" price assessment for each business day that both are determined during the contract month.

For purposes of determining the Floating Price, the Platts Fuel Oil assessment price will be converted each day to U.S. dollars and cents per barrel, rounded to the nearest cent. The conversion factor will be 6.35 barrels per metric ton.",,NY Fuel Oil 1.0% (Platts) vs. European 1% Fuel Oil Cargoes FOB NWE (Platts) Futures,,Block Minimum Thresholds,NYF,NYF,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per barrel,NYMEX 426,-,0,U.S. dollars and cents per barrel,NYF
0,0,NYH,Energy,"CME Globex: NYH
CME ClearPort: NYH
Clearing: NYH",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/new-york-0point3pct-fuel-oil-hipr-vs-new-york-fuel-oil-1pct-platts-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 consecutive months,Trading shall cease on the last business day of the contract month.,"1,000 U.S. barrels",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the high and low quotations from Platts Oilgram Price Report for New York No. 6 0.3%SNOHiPr Fuel Oil (Waterborne Cargo) minus the high and low quotations from Platts Oilgram Price Report for New York No. 6 1%S Max Fuel (Waterborne Cargo) price assessment for each business day that both are determined during the contract month.,,NY 0.3% Fuel Oil HiPr (Platts) vs. NY Fuel Oil 1.0% (Platts) Futures,,Block Minimum Thresholds,NYH,NYH,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per barrel,NYMEX 492,-,0,U.S. dollars and cents per barrel,NYH
0,,NYM,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,"5,073",NZN,Energy,"CME Globex: NZN
CME ClearPort: NZ
Clearing: NZ",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/transco-zone-6-new-york-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus next five years,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing," The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Transco Zone 6 Index (""Index"") published  in the first regular issue of the contract month minus the Henry Hub Natural Gas Futures contract final settlement price for the corresponding contract month.",,Transco Zone 6 Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,NZ,NZN,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 521,-,0,U.S. dollars and cents per MMBtu,NZ
0,"19,770",OFF,Energy,"CME Globex: OFF
CME ClearPort: OFM
Clearing: OFM",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/electricity/ontario-off-peak-calendar-month-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus the next four calendar years,"Trading terminates on the last business day of the month before the contract month. At that time, a position in Ontario Off-Peak Calendar-Month Futures (OFM) converts to a strip of Ontario Off-Peak Calendar-Day Futures (OFD)  in the originally specified contract month. For example, in a 28-day month with 352 off-peak hours and no transition in or out of Daylight Savings Time, a position of 352 Ontario Off-Peak Calendar-Month Futures (OFM) converts at the termination of trading to a position of eight (8) Ontario Off-Peak Calendar-Day Futures (OFD) per weekday in the originally specified contract month and twenty-four (24) per weekend day (or holiday) in the originally specified contract month.",The contract quantity shall be 5 Megawatts Hours (MWH). Transaction sizes for trading in any delivery month shall be restricted to whole number multiples of the number of off-peak hours in the month. Each futures contract shall be valued at the contract quantity multiplied by the settlement price.,Deliverable,Quote Vendor Symbols Listing,"The Floating Price will be determined for each contract month. The Floating Price will be equal to the arithmetic average of the hourly Ontario energy prices provided by the Ontario Independent Electricity System Operator (IESO) for all off-peak hours in the contract month. For settlement of this contract, the prices provided by IESO will be considered final on the payment day stated in Rule 903.09 and will not be subject to any further adjustment.",,Ontario Off-Peak Calendar-Month Futures,"Delivery under the contract shall be by cash settlement. Final settlement, following termination of trading for a contract month, will be based on the Floating Price. The final settlement price will be the Floating Price calculated for each contract month.",Block Minimum Thresholds,OFM,OFF,,,Futures,NYMEX,NYMEX Position Limits,CAD 0.05 per MWh.,NYMEX 961,-,0,Prices shall be quoted in Canadian dollars and cents per MWH,OFM
0,0,OI,Energy,"CME Globex: OI
CME ClearPort: OI
Clearing: OI",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/ngpl-texas-oklahoma-natural-gas-index-swap-futures-platts-gas-dailyplatts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 Consecutive Months,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the arithmetic average of the Platts Gas Daily NGPL, Texok zone Midpoint (※Midpoint§) minus the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Natural Gas Pipeline Co. of America, Texok zone Index (""Index"") published  for the corresponding contract month calculated for all Flow Dates during the contract month and rounded to the nearest hundredth of a cent. For purposes of this chapter, ※Flow Date§ shall mean a calendar date that corresponds to a published price used for determining the Floating Price.",,NGPL TexOk Natural Gas (Platts Gas Daily/Platts IFERC) Index Futures,,Block Minimum Thresholds,OI,OI,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 814,-,0,U.S. dollars and cents per MMBtu,OI
0,530,OMM,Energy,"CME Globex: OMM
CME ClearPort: OPM
Clearing: OPM",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/electricity/ontario-peak-calendar-month-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus the next four calendar years with a new calendar year added following the termination of trading in the December contract month of the current year.,"Trading terminates on the last business day of the month before the contract month. At that time, a position in Ontario Peak Calendar-Month Futures (OPM) converts to a strip of Ontario Peak Calendar-Day Futures (OPD)  in the originally specified contract month. For example, in a twenty-two (22) peak-day month, a position of twenty-two (22) Ontario Peak Calendar-Month Futures (OPM) converts at the termination of trading to a position of one (1) Ontario Peak Calendar-Day Futures (OPD) per peak day in the originally specified contract month.",The contract quantity shall be 80 Megawatt Hours (MWH) and is based on 5 megawatts for peak daily hours. Transaction sizes for trading in any delivery month shall be restricted to whole number multiples of the number of peak days in the month. Each futures contract shall be valued at the contract quantity multiplied by the settlement price.,Deliverable,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the arithmetic average of the hourly Ontario energy price as determined by the Ontario Independent Electricity System Operator (IESO) for all peak hours for the contract month. For settlement of this contract, the prices provided by IESO will be considered final on the payment date stated in Rule 960.10 and will not be subject to any further adjustment.",,Ontario Peak Calendar-Month Futures,"Delivery under the contract shall be by cash settlement. Final settlement, following termination of trading for a contract month, will be based on the Floating Price. The final settlement price will be the Floating Price calculated for each contract month.",Block Minimum Thresholds,OPM,OMM,,,Futures,NYMEX,NYMEX Position Limits,CAD 0.05 per MWh.,NYMEX 960,-,0,Prices shall be quoted in Canadian dollars and cents per MWH,OPM
0,,OSS,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,"34,632",PA,Metals,"CME Globex: PA
CME ClearPort: PA
Clearing: PA",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/metals/precious/palladium_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),"Trading is conducted over 15 months beginning with the current month and the next two calendar months before moving into the quarterly cycle of March, June, September, and December.",Trading terminates on the third last business day of the delivery month.,100 troy ounces,Deliverable,Quote Vendor Symbols Listing,,Price Limits,Palladium Futures,Palladium Futures Settlement Procedures,Block Minimum Thresholds,PA,PA,,,Futures,NYMEX,NYMEX Position Limits,$0.05 per troy ounce,NYMEX 106,-,"5,749",U.S. Dollars and Cents per troy ounce,PA
0,0,PBN,Energy,"CME Globex: PBN
CME ClearPort: PB
Clearing: PB",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/pge-malin-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),The current year plus the next five years. ,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the bidweek price (average) for PG&E Malin, Ore. under the California heading found in Platts Inside Ferc (IFERC) Gas Market Report, ※Market Center Spot Gas Prices§ minus the NYMEX (Henry Hub) Natural Gas Futures contract final settlement price for the corresponding contract month.",,Malin Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,PB,PBN,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 623,-,0,U.S. dollars and cents per MMBtu,PB
0,0,PC,Energy,"CME Globex: PC
CME ClearPort: PC
Clearing: PC",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/pge-citygate-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),The current year plus the next five calendar years. A new calendar year will be added following the termination of trading in the December contract of the current year.,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing," The Floating Price for each contract month will be equal to the bidweek price (average) for the PG&E city-gate found in Platts Inside Ferc (IFERC) Gas Market Report, minus the Henry Hub Natural Gas Futures contract final settlement price for the corresponding contract month.",,PG&E Citygate Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,PC,PC,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 624,-,0,U.S. dollars and cents per MMBtu,PC
0,,PCT,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,"28,980",PD,Energy,"CME Globex: PD
CME ClearPort: PD
Clearing: PD",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/natural-gas/natural-gas-pipeline-texasoklahoma-natural-gas-basis-swap-futures-platts-iferc_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),72 Consecutive Months,Trading shall cease on the last business day of the month prior to the contract month.,"2,500 MMBtu",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month will be equal to the Platts Inside FERC's Gas Market Report (""Platts IFERC"") Natural Gas Pipeline Co. of America, TexOk zone Index (""Index"") published  in the first regular issue of the contract month minus the Henry Hub Natural Gas Futures contract final settlement price for the corresponding contract month.",,NGPL TexOk Natural Gas (Platts IFERC) Basis Futures,,Block Minimum Thresholds,PD,PD,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per MMBtu,NYMEX 625,-,0,U.S. dollars and cents per MMBtu,PD
0,,PDO,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
